tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0002020,short,Queen Elizabeth,Les amours de la reine Élisabeth,0,1912,\N,44,"Biography,Drama,History",4.5,131
tt0002022,movie,Anfisa,Anfisa,0,1912,\N,\N,Drama,7,10
tt0002026,movie,Anny - Story of a Prostitute,Anny - en gatepiges roman,0,1912,\N,68,"Drama,Romance",4,13
tt0002029,short,Poor Jenny,Die arme Jenny,0,1912,\N,34,Short,6.1,59
tt0002031,movie,As You Like It,As You Like It,0,1912,\N,\N,\N,4.8,20
tt0002033,short,Asesinato y entierro de Don José Canalejas,Asesinato y entierro de Don José Canalejas,0,1912,\N,5,Short,5.5,40
tt0002034,short,At Coney Island,At Coney Island,0,1912,\N,6,"Comedy,Short",5.3,49
tt0002041,short,The Baby and the Stork,The Baby and the Stork,0,1912,\N,18,"Crime,Drama,Short",3.9,60
tt0002045,short,The Ball Player and the Bandit,The Ball Player and the Bandit,0,1912,\N,12,"Drama,Romance,Short",4.3,84
tt0002046,movie,La Barrera número 13,La Barrera número 13,0,1913,\N,\N,\N,3.6,7
tt0002054,short,A Beast at Bay,A Beast at Bay,0,1912,\N,17,"Drama,Short",5.9,208
tt0002056,short,Prekrasnaya Lyukanida,Prekrasnaya Lyukanida,0,1912,\N,10,"Animation,Short",6.7,166
tt0002064,short,Billy's Stratagem,Billy's Stratagem,0,1912,\N,17,"Drama,Short",4.8,80
tt0002065,short,Black Sheep,Black Sheep,0,1912,\N,17,"Drama,Short",6.2,64
tt0002066,short,Blind Love,Blind Love,0,1912,\N,9,"Drama,Short",3.9,97
tt0002068,short,A Blot on the 'Scutcheon,A Blot on the 'Scutcheon,0,1912,\N,\N,"Drama,Short",5.1,53
tt0002070,short,The Brave Hunter,The Brave Hunter,0,1912,\N,7,"Comedy,Short",5.2,42
tt0002071,short,A Brave Little Woman,A Brave Little Woman,0,1912,\N,8,"Comedy,Romance,Short",4.1,17
tt0002078,short,Brutality,Brutality,0,1912,\N,33,"Drama,Short",5,65
tt0002082,short,The Burglar's Dilemma,The Burglar's Dilemma,0,1912,\N,15,"Drama,Short",6.1,398
tt0002083,short,The Fall of Troy,La caduta di Troia,0,1911,\N,28,"Short,War",6.1,267
tt0002093,short,A Change of Spirit,A Change of Spirit,0,1912,\N,17,"Romance,Short",4.6,39
tt0002095,short,The Chief's Blanket,The Chief's Blanket,0,1912,\N,\N,"Short,Western",4.9,38
tt0002096,short,A Child's Devotion,A Child's Devotion,0,1912,\N,15,"Drama,Short",3.9,16
tt0002097,short,A Child's Remorse,A Child's Remorse,0,1912,\N,17,"Drama,Short",4.2,37
tt0002098,short,Children Who Labor,Children Who Labor,0,1912,\N,13,"Drama,Short",5.9,146
tt0002101,movie,Cleopatra,Cleopatra,0,1912,\N,100,"Drama,History",5.1,530
tt0002107,short,The Colonel's Escape,The Colonel's Escape,0,1912,\N,13,"Drama,Short",4.9,23
tt0002113,short,The Conquest of the Pole,À la conquête du pôle,0,1912,\N,33,"Adventure,Horror,Sci-Fi",6.9,992
tt0002114,short,Conscience,Conscience,0,1912,\N,10,"Horror,Short",4,17
tt0002121,short,A Cry for Help,A Cry for Help,0,1912,\N,17,"Drama,Short",4.8,47
tt0002122,short,The Cry of the Children,The Cry of the Children,0,1912,\N,29,"Drama,Short",6.2,308
tt0002124,short,A Cure for Pokeritis,A Cure for Pokeritis,0,1912,\N,13,"Comedy,Short",5.1,370
tt0002126,short,Custer's Last Fight,Custer's Last Fight,0,1912,\N,30,"Action,Adventure,Biography",6.3,75
tt0002130,movie,Dante's Inferno,L'Inferno,0,1911,\N,71,"Adventure,Drama,Fantasy",7,2851
tt0002132,short,The Darling of the CSA,The Darling of the CSA,0,1912,\N,14,"Drama,Romance,Short",5.5,18
tt0002133,short,A Dash Through the Clouds,A Dash Through the Clouds,0,1912,\N,12,"Comedy,Crime,Short",5.8,198
tt0002136,short,Departure of a Grand Old Man,Ukhod velikogo startsa,0,1912,\N,31,"Drama,Short",5.7,83
tt0002139,short,Diamond Cut Diamond,Diamond Cut Diamond,0,1912,\N,14,"Comedy,Short",5.7,19
tt0002143,short,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,0,1912,\N,12,"Drama,Horror,Sci-Fi",6,676
tt0002144,short,La dramatique passion d'Algabert et d'Élisabeth de Rodembourg,La dramatique passion d'Algabert et d'Élisabeth de Rodembourg,0,1912,\N,17,"Drama,Short",5.1,17
tt0002145,short,The Dream of a Moving Picture Director,The Dream of a Moving Picture Director,0,1912,\N,\N,"Comedy,Short",8.7,12
tt0002151,short,The Last Performance,Dödsritten under cirkuskupolen,0,1912,\N,23,"Drama,Short",5,29
tt0002153,movie,The Great Circus Catastrophe,Dødsspring til hest fra cirkuskuplen,0,1912,\N,45,Drama,6,69
tt0002159,short,The Engagement Ring,The Engagement Ring,0,1912,\N,8,"Comedy,Short",4.5,38
tt0002160,short,Entente cordiale,Entente cordiale,0,1912,\N,14,"Comedy,Fantasy,Short",6.3,105
tt0002162,short,The Eternal Mother,The Eternal Mother,0,1912,\N,17,"Drama,Short",4.6,76
tt0002167,short,Fadren,Fadren,0,1912,\N,43,"Drama,Short",4.7,17
tt0002172,short,Fate's Interception,Fate's Interception,0,1912,\N,17,"Romance,Short",4.8,35
tt0002176,short,The Female of the Species,The Female of the Species,0,1912,\N,17,"Drama,Short",5.9,303
tt0002177,short,A Feud in the Kentucky Hills,A Feud in the Kentucky Hills,0,1912,\N,17,"Romance,Short",5.8,71
tt0002179,short,The Fickle Spaniard,The Fickle Spaniard,0,1912,\N,8,"Comedy,Short",3.6,36
tt0002181,short,The Man with Wax Faces,Figures de cire,0,1914,\N,11,"Horror,Short",6.2,179
tt0002186,movie,The Flying Circus,Den flyvende cirkus,0,1912,\N,46,Drama,6.4,120
tt0002190,short,For His Son,For His Son,0,1912,\N,15,"Drama,Short",6.2,395
tt0002196,short,Fortunes of a Composer,Fortunes of a Composer,0,1912,\N,14,"Drama,Short",4.5,19
tt0002197,short,Friends,Friends,0,1912,\N,17,"Romance,Short,Western",5.5,287
tt0002198,short,Le friquet,Le friquet,0,1914,\N,27,"Drama,Short",6.3,23
tt0002199,movie,From the Manger to the Cross,From the Manger to the Cross,0,1912,\N,60,"Biography,Drama",5.8,588
tt0002200,short,From the Submerged,From the Submerged,0,1912,\N,11,"Drama,Short",6.1,93
tt0002202,short,Le fumiste,Le fumiste,0,1911,\N,\N,"Comedy,Short",4.8,16
tt0002203,short,The Furs,The Furs,0,1912,\N,8,"Comedy,Short",4.9,55
tt0002206,short,Le secret de l'acier,Le secret de l'acier,0,1912,\N,20,Short,5.5,21
tt0002208,short,The Girl and Her Trust,The Girl and Her Trust,0,1912,\N,17,"Drama,Short,Thriller",6.8,1197
tt0002212,short,The God Within,The God Within,0,1912,\N,11,"Drama,Short",5.2,43
tt0002214,short,The Goddess of Sagebrush Gulch,The Goddess of Sagebrush Gulch,0,1912,\N,17,"Romance,Short,Western",6,43
tt0002216,short,Gold and Glitter,Gold and Glitter,0,1912,\N,17,"Drama,Short",5.3,47
tt0002220,movie,Grannie,Grannie,0,1912,\N,\N,\N,4,44
tt0002221,short,The Dragonfly and the Ant,Strekoza i muravey,0,1913,\N,5,"Animation,Fantasy,Short",6.8,401
tt0002224,short,A Grocery Clerk's Romance,A Grocery Clerk's Romance,0,1912,\N,7,"Comedy,Short",5.1,147
tt0002226,short,Happy Scenes from Animal Life,Veselye stsenki iz zhizni zhivotnykh,0,1912,\N,2,"Animation,Short",5.7,61
tt0002230,short,The Heart of an Indian,The Heart of an Indian,0,1912,\N,32,"Short,Western",6.5,89
tt0002232,short,Helen's Marriage,Helen's Marriage,0,1912,\N,7,"Comedy,Short",5.4,58
tt0002233,short,Help! Help!,Help! Help!,0,1912,\N,8,"Comedy,Short",4.6,140
tt0002234,short,A Ruined Life,Ett hemligt giftermål,0,1912,\N,35,Short,8.6,27
tt0002253,short,Home Folks,Home Folks,0,1912,\N,17,"Drama,Short",4.5,14
tt0002255,short,Hot Stuff,Hot Stuff,0,1912,\N,8,"Comedy,Short",4.6,48
tt0002259,short,How a Horseshoe Upset a Happy Family,How a Horseshoe Upset a Happy Family,0,1912,\N,5,"Comedy,Family,Short",5,16
tt0002260,short,How a Mosquito Operates,How a Mosquito Operates,0,1912,\N,6,"Animation,Short,Thriller",6.3,1214
tt0002261,short,Ida's Christmas,Ida's Christmas,0,1912,\N,8,"Comedy,Short",5.7,32
tt0002266,short,In the Aisles of the Wild,In the Aisles of the Wild,0,1912,\N,17,"Drama,Short",6.2,14
tt0002268,short,In the North Woods,In the North Woods,0,1912,\N,\N,"Drama,Short",5.1,14
tt0002273,short,An Indian Summer,An Indian Summer,0,1912,\N,17,"Romance,Short",5.1,33
tt0002277,short,The Informer,The Informer,0,1912,\N,18,"Drama,Short",6.3,38
tt0002278,short,The Inner Circle,The Inner Circle,0,1912,\N,17,"Drama,Short",5.2,33
tt0002280,short,An Interrupted Elopement,An Interrupted Elopement,0,1912,\N,8,"Comedy,Short",5,44
tt0002281,short,The Invaders,The Invaders,0,1912,\N,41,"Short,Western",6.1,306
tt0002282,short,Iola's Promise,Iola's Promise,0,1912,\N,18,"Romance,Short,Western",5.7,48
tt0002287,short,Just Like a Woman,Just Like a Woman,0,1912,\N,17,"Romance,Short",4.4,15
tt0002290,short,Katchem Kate,Katchem Kate,0,1912,\N,11,"Comedy,Short",5.4,59
tt0002293,short,Kings of the Forest,Kings of the Forest,0,1912,\N,21,"Drama,Short",4.2,17
tt0002295,short,Lady Audley's Secret,Lady Audley's Secret,0,1912,\N,\N,"Drama,Short",7.4,13
tt0002300,short,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow,0,1912,\N,\N,"Comedy,Drama,Short",6,19
tt0002302,short,Lena and the Geese,Lena and the Geese,0,1912,\N,17,"Fantasy,Romance,Short",5.8,57
tt0002303,short,The Lesser Evil,The Lesser Evil,0,1912,\N,17,"Drama,Short",5.7,193
tt0002305,movie,Life of Villa,Life of Villa,0,1912,\N,\N,"Documentary,War",7.7,27
tt0002309,short,Lincoln's Gettysburg Address,Lincoln's Gettysburg Address,0,1912,\N,\N,"History,Short",9,21
tt0002318,short,A Lodging for the Night,A Lodging for the Night,0,1912,\N,17,"Romance,Short",5.9,37
tt0002320,short,The Lord and the Peasant,The Lord and the Peasant,0,1912,\N,8,"Drama,Short",3.6,17
tt0002329,movie,Today and Tomorrow,Ma és holnap,0,1912,\N,\N,\N,5,33
tt0002330,short,Mabel's Adventures,Mabel's Adventures,0,1912,\N,\N,"Comedy,Short",4.8,14
tt0002332,short,Mabel's Stratagem,Mabel's Stratagem,0,1912,\N,6,"Comedy,Short",5.1,33
tt0002340,short,La malle au mariage,La malle au mariage,0,1912,\N,8,"Comedy,Short",5.8,52
tt0002342,short,Man's Genesis,Man's Genesis,0,1912,\N,17,"Adventure,Drama,Short",5.8,87
tt0002349,short,The Mask of Horror,Le masque d'horreur,0,1912,\N,\N,"Horror,Short",5.3,18
tt0002350,short,The Massacre,The Massacre,0,1912,\N,20,"Action,Short,War",6.5,311
tt0002354,short,Max's Tragedy,Max et Jane veulent faire du théâtre,0,1911,\N,13,"Comedy,Romance,Short",6.3,156
tt0002355,short,"Max, professeur de tango","Max, professeur de tango",0,1914,\N,10,"Comedy,Short",5.9,61
tt0002357,short,The Mender of Nets,The Mender of Nets,0,1912,\N,16,"Romance,Short",6.1,222
tt0002369,short,De molens die juichen en weenen,De molens die juichen en weenen,0,1912,\N,7,Short,6,59
tt0002370,short,The Money Kings,The Money Kings,0,1912,\N,\N,"Drama,Short",5.9,15
tt0002371,short,Monte Cristo,Monte Cristo,0,1912,\N,\N,"Adventure,Short",6.5,20
tt0002374,short,The Mormon,The Mormon,0,1912,\N,10,"Drama,Short,Western",6.2,18
tt0002375,movie,La mort du duc d'Enghien,La mort du duc d'Enghien,0,1912,\N,\N,\N,5.8,11
tt0002380,short,Mrs. 'Enry 'Awkins,Mrs. 'Enry 'Awkins,0,1912,\N,12,"Comedy,Short",5.2,17
tt0002381,short,The Musketeers of Pig Alley,The Musketeers of Pig Alley,0,1912,\N,17,"Crime,Drama,Short",6.6,2251
tt0002382,short,My Baby,My Baby,0,1912,\N,17,"Comedy,Short",6.1,43
tt0002383,short,My Hero,My Hero,0,1912,\N,17,"Short,Western",6.2,11
tt0002386,short,The Narrow Road,The Narrow Road,0,1912,\N,17,"Drama,Short",5.9,150
tt0002387,short,Neighbors,Neighbors,0,1912,\N,6,"Comedy,Short",4.7,44
tt0002391,short,The New York Hat,The New York Hat,0,1912,\N,16,"Drama,Short",6.3,862
tt0002392,short,The Night Before Christmas,The Night Before Christmas,0,1912,\N,\N,"Drama,Short",5.5,14
tt0002394,short,The Nurse,The Nurse,0,1912,\N,\N,"Drama,Short",7.8,11
tt0002398,short,"Oh, Those Eyes","Oh, Those Eyes",0,1912,\N,8,"Comedy,Short",5.3,48
tt0002399,short,"Oh, You Ragtime!","Oh, You Ragtime!",0,1912,\N,5,"Comedy,Short",4.2,23
tt0002400,short,The Old Actor,The Old Actor,0,1912,\N,17,"Drama,Short",5.7,247
tt0002402,short,The Old Guitar,The Old Guitar,0,1912,\N,20,Short,7.7,8
tt0002405,movie,Oliver Twist,Oliver Twist,0,1912,\N,\N,Drama,5.3,38
tt0002406,movie,Oliver Twist,Oliver Twist,0,1912,\N,\N,Drama,5.4,23
tt0002408,short,"One Is Business, the Other Crime","One Is Business, the Other Crime",0,1912,\N,15,"Drama,Short",6.2,314
tt0002409,short,The One She Loved,The One She Loved,0,1912,\N,17,"Romance,Short",6.1,19
tt0002415,short,The Painted Lady,The Painted Lady,0,1912,\N,12,"Drama,Short",5.9,597
tt0002421,short,The Passer-by,The Passer-By,0,1912,\N,15,"Drama,Short",6.1,113
tt0002423,movie,Passion,Madame DuBarry,0,1919,\N,85,"Biography,Drama,Romance",6.6,892
tt0002429,short,Petticoat Camp,Petticoat Camp,0,1912,\N,15,"Comedy,Short",6.2,173
tt0002434,short,The Pony Express Girl,The Pony Express Girl,0,1912,\N,\N,"Short,Western",9.2,13
tt0002437,short,A Prize Package,A Prize Package,0,1912,\N,\N,"Comedy,Short",9,12
tt0002440,short,The Prospector,The Prospector,0,1912,\N,8,"Short,Western",3.9,27
tt0002441,short,A Pueblo Legend,A Pueblo Legend,0,1912,\N,24,"Romance,Short",5.5,33
tt0002443,short,A Question of Seconds,A Question of Seconds,0,1912,\N,12,"Short,Thriller",4.2,18
tt0002445,movie,Quo Vadis?,Quo Vadis?,0,1913,\N,120,"Drama,History",6.2,366
tt0002449,short,The Railway of Death,Le Railway de la mort,0,1912,\N,17,"Short,Western",6.3,58
tt0002451,short,The Raven,The Raven,0,1912,\N,\N,"Drama,Short",8.5,22
tt0002452,movie,The Independence of Romania,Independenta Romaniei,0,1912,\N,120,"History,War",6.4,242
tt0002461,movie,The Life and Death of King Richard III,Richard III,0,1912,\N,55,Drama,5.7,279
tt0002465,short,Robin Hood,Robin Hood,0,1912,\N,30,"Adventure,Drama,Romance",5.3,51
tt0002473,short,The Sands of Dee,The Sands of Dee,0,1912,\N,17,"Romance,Short",6.5,82
tt0002475,short,Saved from the Titanic,Saved from the Titanic,0,1912,\N,10,"Drama,Short",7,105
tt0002477,short,Specter of the Sea,Der Schatten des Meeres,0,1912,\N,40,"Drama,Horror,Short",5.8,13
tt0002478,short,The School Teacher and the Waif,The School Teacher and the Waif,0,1912,\N,17,"Comedy,Drama,Short",5.6,62
tt0002484,short,The Seventh Son,The Seventh Son,0,1912,\N,\N,"Drama,Short",5.5,54
tt0002497,short,"So Near, Yet So Far","So Near, Yet So Far",0,1912,\N,17,"Romance,Short",6.2,112
tt0002500,movie,The Black Chancellor,Den sorte kansler,0,1912,\N,48,Drama,5.9,13
tt0002501,short,A Spanish Dilemma,A Spanish Dilemma,0,1912,\N,8,"Comedy,Short",4.4,40
tt0002504,short,The Star of Bethlehem,The Star of Bethlehem,0,1912,\N,15,"Drama,Short",5.1,55
tt0002505,short,Stenographers Wanted,Stenographers Wanted,0,1912,\N,13,"Comedy,Short",5,20
tt0002506,short,Stolen Glory,Stolen Glory,0,1912,\N,10,"Comedy,Short",5.6,33
tt0002512,short,The Sunbeam,The Sunbeam,0,1912,\N,17,"Drama,Romance,Short",6.3,382
tt0002514,movie,Saved in Mid-Air,De svarta maskerna,0,1912,\N,60,Drama,4.6,18
tt0002515,short,Dr. Goudron's System,Le système du docteur Goudron et du professeur Plume,0,1913,\N,15,"Horror,Short",4.9,17
tt0002521,short,A Temporary Truce,A Temporary Truce,0,1912,\N,17,"Action,Short,Western",5.1,36
tt0002523,short,Thirty Days at Hard Labor,Thirty Days at Hard Labor,0,1912,\N,16,"Comedy,Short",5.7,97
tt0002528,short,Tomboy Bessie,Tomboy Bessie,0,1912,\N,9,"Comedy,Short",5.1,58
tt0002529,short,The Tomboy on Bar Z,The Tomboy on Bar Z,0,1912,\N,15,"Short,Western",4.5,16
tt0002531,short,Song of Death,Der Totentanz,0,1912,\N,34,"Drama,Short",6.2,15
tt0002532,short,The Totville Eye,The Totville Eye,0,1912,\N,14,"Comedy,Short",5.9,85
tt0002533,short,The Tourists,The Tourists,0,1912,\N,6,"Comedy,Short",5.2,74
tt0002535,short,Tragedy of the Dress Suit,Tragedy of the Dress Suit,0,1912,\N,8,"Comedy,Short",4.7,46
tt0002536,short,The Transformation of Mike,The Transformation of Mike,0,1912,\N,17,"Crime,Drama,Short",5.4,50
tt0002538,short,Treasure Island,Treasure Island,0,1912,\N,\N,"Adventure,Short",5.3,16
tt0002542,short,The Troublesome Step-Daughters,The Troublesome Step-Daughters,0,1912,\N,14,"Comedy,Short",5.9,23
tt0002544,short,The Gardener,Trädgårdsmästaren,0,1912,\N,\N,"Drama,Short",5.8,210
tt0002545,short,Twilight,Twilight,0,1912,\N,\N,"Drama,Romance,Short",7.4,15
tt0002546,short,Two Daughters of Eve,Two Daughters of Eve,0,1912,\N,18,"Drama,Short",7.1,26
tt0002547,short,"The Vengeance of Durand; or, the Two Portraits","The Vengeance of Durand; or, The Two Portraits",0,1913,\N,\N,"Drama,Romance,Short",5.8,15
tt0002550,short,Under Burning Skies,Under Burning Skies,0,1912,\N,17,"Drama,Short",5.2,46
tt0002553,short,An Unseen Enemy,An Unseen Enemy,0,1912,\N,17,"Crime,Short,Thriller",6.5,874
tt0002555,movie,The Last Bohemian,Az utolsó bohém,0,1913,\N,\N,"Drama,Romance",4.7,41
tt0002556,movie,Vampyrdanserinden,Vampyrdanserinden,0,1912,\N,\N,\N,6,22
tt0002562,short,The Victoria Cross,The Victoria Cross,0,1912,\N,15,"Drama,Short",4.7,22
tt0002569,short,The Water Nymph,The Water Nymph,0,1912,\N,8,"Comedy,Short",5.3,235
tt0002574,short,What Happened to Mary,What Happened to Mary,0,1912,\N,\N,"Action,Short,Thriller",6.2,24
tt0002576,short,What the Doctor Ordered,What the Doctor Ordered,0,1912,\N,10,"Comedy,Short",4.8,48
tt0002582,short,The Widow Casey's Return,The Widow Casey's Return,0,1912,\N,\N,"Comedy,Short",9,17
tt0002586,short,Won by a Fish,Won by a Fish,0,1912,\N,9,"Comedy,Short",5.3,26
tt0002588,movie,Zigomar contre Nick Carter,Zigomar contre Nick Carter,0,1912,\N,48,"Crime,Thriller",6,37
tt0002592,short,Zweimal gelebt,Zweimal gelebt,0,1912,\N,25,"Drama,Short",6.8,24
tt0002593,short,'Arriet's Baby,'Arriet's Baby,0,1913,\N,11,"Drama,Short",6,14
tt0002601,short,The Adopted Brother,The Adopted Brother,0,1913,\N,10,"Drama,Short",4.9,83
tt0002603,short,An Adventure in the Autumn Woods,An Adventure in the Autumn Woods,0,1913,\N,17,"Drama,Short",5.1,60
tt0002605,movie,The Adventures of Kathlyn,The Adventures of Kathlyn,0,1913,\N,\N,Adventure,5.7,41
tt0002606,short,Alas! Poor Yorick!,Alas! Poor Yorick!,0,1913,\N,8,"Comedy,Short",6.6,11
tt0002610,short,Alkali Ike's Auto,Alkali Ike's Auto,0,1911,\N,11,"Comedy,Short",4.8,138
tt0002621,short,The Ambassador's Daughter,The Ambassador's Daughter,0,1913,\N,14,"Drama,Short",5.3,84
tt0002628,movie,Der Andere,Der Andere,0,1913,\N,48,"Drama,Thriller",5.6,96
tt0002637,movie,Arizona,Arizona,0,1913,\N,\N,Western,7.7,17
tt0002639,short,The Artist's Dreams,The Artist's Dreams,0,1913,\N,5,"Animation,Short",6.1,173
tt0002646,movie,Atlantis,Atlantis,0,1913,\N,121,Drama,6.6,412
tt0002647,short,Auf einsamer Insel,Auf einsamer Insel,0,1913,\N,30,Short,5.7,9
tt0002656,short,Balaoo the Demon Baboon,Balaoo,0,1913,\N,24,"Horror,Short",5.5,38
tt0002658,short,A Bandit,A Bandit,0,1913,\N,5,"Comedy,Short",4.1,57
tt0002659,short,Bangville Police,Bangville Police,0,1913,\N,8,"Comedy,Short",5.3,788
tt0002663,short,Barney Oldfield's Race for a Life,Barney Oldfield's Race for a Life,0,1913,\N,13,"Comedy,Short",6,377
tt0002669,movie,The Battle of Gettysburg,The Battle of Gettysburg,0,1913,\N,48,"Drama,War",6.8,38
tt0002677,short,The Bells,The Bells,0,1913,\N,30,"Horror,Short",4.5,12
tt0002678,short,Ben Bolt,Ben Bolt,0,1913,\N,40,"Adventure,Short",6.3,20
tt0002687,short,Blood and Bosh,Blood and Bosh,0,1913,\N,7,"Comedy,Crime,Short",7.8,11
tt0002702,short,Broken Ways,Broken Ways,0,1913,\N,17,"Short,Western",5,57
tt0002718,short,Brothers,Brothers,0,1913,\N,17,"Drama,Short",3.8,47
tt0002719,short,The Primitive Man,Brute Force,0,1914,\N,32,"Adventure,Drama,Short",5.4,118
tt0002726,short,By Man's Law,By Man's Law,0,1913,\N,18,"Drama,Short",4.8,10
tt0002736,short,Caprice,Caprice,0,1913,\N,44,"Comedy,Drama,Short",6.1,24
tt0002739,movie,Carmen,Carmen,0,1914,\N,\N,\N,2.6,9
tt0002745,short,A Chance Deception,A Chance Deception,0,1913,\N,17,"Drama,Short",3.8,38
tt0002748,short,Chelsea 7750,Chelsea 7750,0,1913,\N,43,"Drama,Short",7.2,15
tt0002753,short,The Classmate's Frolic,The Classmate's Frolic,0,1913,\N,7,"Comedy,Short",5.5,20
tt0002755,short,Cohen Saves the Flag,Cohen Saves the Flag,0,1913,\N,10,"Comedy,Short,War",4.7,36
tt0002758,short,Colonel Heeza Liar in Africa,Colonel Heeza Liar in Africa,0,1913,\N,7,"Animation,Comedy,Family",4.8,13
tt0002759,short,The Coming of Angelo,The Coming of Angelo,0,1913,\N,17,"Romance,Short",5.9,40
tt0002761,short,The Conscience of Hassan Bey,The Conscience of Hassan Bey,0,1913,\N,10,"Drama,Short",4.2,40
tt0002767,movie,The Count of Monte Cristo,The Count of Monte Cristo,0,1913,\N,69,"Drama,History",6,63
tt0002784,short,Cymbeline,Cymbeline,0,1913,\N,22,"Drama,Romance,Short",5.1,47
tt0002795,short,Death's Marathon,Death's Marathon,0,1913,\N,11,"Drama,Romance,Short",6.1,568
tt0002796,short,The Deerslayer,The Deerslayer,0,1913,\N,23,"Drama,Short",5.3,16
tt0002797,short,Delayed Proposals,Delayed Proposals,0,1913,\N,7,"Comedy,Short",4.9,19
tt0002801,movie,The Black Diamond,Le diamant noir,0,1913,\N,50,\N,5.2,21
tt0002813,short,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,0,1913,\N,26,"Drama,Horror,Sci-Fi",5.2,327
tt0002815,short,Drink's Lure,Drink's Lure,0,1913,\N,17,"Drama,Short",3.8,32
tt0002816,short,The Drummer of the 8th,The Drummer of the 8th,0,1913,\N,28,"Drama,Short,War",5.9,116
tt0002822,movie,What 80 Million Women Want,What 80 Million Women Want,0,1913,\N,56,Drama,4.4,43
tt0002829,short,The Enemy's Baby,The Enemy's Baby,0,1913,\N,11,"Drama,Short",4.6,31
tt0002832,movie,Evangeline,Evangeline,0,1914,\N,50,Drama,7.8,21
tt0002844,movie,Fantômas: In the Shadow of the Guillotine,Fantômas - À l'ombre de la guillotine,0,1913,\N,54,"Crime,Drama",6.9,2247
